Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Valuation_Multiple,Burn_Multiple,Layoff_Ratio,Runway_Health
0F4CDAAF,Cybersecurity,2020,USA,Seattle,Series A,10.51,47.79,3.32,0.44,19.5,27,0,27,Tier 2 (Mid-size VC),Medium,Independent,14.394578313253012,1.59,0.0,Saludable (> 18m)
4817F997,FinTech,2019,China,Beijing,Series B,86.91,443.39,60.77,6.72,12.7,339,60,279,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,7.296198782293894,1.33,0.177,Moderado (6-18m)
680AA1F4,Generative AI,2015,USA,San Francisco,Seed,6.87,83.82,6.94,0.74,8.2,40,0,40,Tier 2 (Mid-size VC),High,Independent,12.077809798270891,1.28,0.0,Moderado (6-18m)
2B658458,ClimateTech,2022,USA,Miami,Seed,1.07,17.19,1.35,0.47,1.9,29,12,17,Tier 3 (Angel/Seed),Low,Independent,12.733333333333334,4.18,0.4138,Crítico (< 6m)
3EDC0F22,ClimateTech,2017,China,Hangzhou,Seed,0.47,13.22,0.58,0.08,2.6,6,3,3,Tier 3 (Angel/Seed),Medium,Independent,22.793103448275865,1.66,0.5,Crítico (< 6m)
3B196D86,Web3/Crypto,2018,USA,Austin,Pre-IPO,209.16,1583.19,106.57,13.31,15.6,829,510,319,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed,14.855869381627102,1.5,0.6152,Moderado (6-18m)
FE4F2CAD,FinTech,2016,USA,San Francisco,Series B,12.17,121.71,5.25,0.49,20.6,46,0,46,Corporate VC (e.g. Google Ventures),High,Independent,23.18285714285714,1.12,0.0,Saludable (> 18m)
344C7991,Robotics,2023,USA,New York,Seed,0.71,14.52,0.6,0.17,2.6,16,0,16,Tier 3 (Angel/Seed),High,Independent,24.2,3.4,0.0,Crítico (< 6m)
55810096,ClimateTech,2021,Japan,Tokyo,Series B,4.27,40.99,3.2,0.77,4.9,46,21,25,Corporate VC (e.g. Google Ventures),Low,Acquired,12.809375,2.89,0.4565,Crítico (< 6m)
E1DA2283,Web3/Crypto,2021,Germany,Berlin,Seed,1.06,12.95,1.35,0.2,3.5,12,9,3,Tier 2 (Mid-size VC),High,Closed,9.592592592592592,1.78,0.75,Crítico (< 6m)
2D08B641,Generative AI,2013,China,Beijing,Seed,2.6,34.12,3.31,0.54,4.1,45,27,18,Tier 3 (Angel/Seed),High,Closed,10.308157099697885,1.96,0.6,Crítico (< 6m)
4FF4A10B,SpaceTech,2020,USA,New York,Post-IPO,309.74,2743.05,118.61,13.89,22.1,1133,0,1133,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,23.12663350476351,1.41,0.0,Saludable (> 18m)
24AF86A5,FinTech,2020,China,Shenzhen,Seed,0.88,23.7,1.06,0.33,2.0,28,0,28,Tier 3 (Angel/Seed),Medium,Acquired,22.358490566037734,3.74,0.0,Crítico (< 6m)
14D9EB75,Generative AI,2019,UK,Cambridge,Series B,39.1,423.17,38.2,3.08,12.3,187,24,163,Tier 3 (Angel/Seed),High,Closed,11.077748691099476,0.97,0.1283,Moderado (6-18m)
39539CA0,Generative AI,2018,USA,Miami,Series C+,160.38,498.48,80.26,6.43,24.6,455,0,455,Tier 3 (Angel/Seed),High,IPO,6.210814851731871,0.96,0.0,Saludable (> 18m)
AADBD535,SpaceTech,2022,Japan,Tokyo,Series A,13.48,70.48,3.66,1.05,11.7,67,0,67,Tier 2 (Mid-size VC),Low,Independent,19.256830601092897,3.44,0.0,Moderado (6-18m)
5507D4F1,EdTech,2013,UK,Oxford,Post-IPO,811.91,6383.25,403.91,22.72,35.6,1237,0,1237,Tier 2 (Mid-size VC),High,Independent,15.803644376222424,0.68,0.0,Saludable (> 18m)
1756F899,Generative AI,2020,Japan,Tokyo,Seed,8.35,89.89,4.49,0.94,8.0,58,0,58,Tier 2 (Mid-size VC),Medium,Independent,20.020044543429844,2.51,0.0,Moderado (6-18m)
1532B64B,HealthTech,2019,China,Beijing,Pre-IPO,124.15,939.68,45.29,13.31,9.3,699,0,699,Tier 3 (Angel/Seed),Low,Acquired,20.74806800618238,3.53,0.0,Moderado (6-18m)
800BE145,Cybersecurity,2020,UK,London,Seed,2.71,35.09,1.55,0.42,5.2,27,11,16,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,22.638709677419357,3.25,0.4074,Crítico (< 6m)
AD4A327A,Web3/Crypto,2016,China,Shanghai,Series A,10.49,108.39,4.63,0.9,10.5,45,36,9,Corporate VC (e.g. Google Ventures),Low,Acquired (Fire Sale),23.41036717062635,2.33,0.8,Moderado (6-18m)
6ED5131D,Web3/Crypto,2017,USA,Miami,Series C+,29.03,246.5,20.32,1.24,21.7,80,28,52,Tier 3 (Angel/Seed),High,Independent,12.130905511811024,0.73,0.35,Saludable (> 18m)
139855F5,HealthTech,2020,Canada,Toronto,Series A,5.32,42.58,4.2,0.28,14.0,19,2,17,Corporate VC (e.g. Google Ventures),Medium,Independent,10.138095238095238,0.8,0.1053,Moderado (6-18m)
781FBBBE,Web3/Crypto,2024,USA,Austin,Series A,4.28,36.26,2.28,0.97,4.0,49,37,12,Tier 3 (Angel/Seed),Medium,Closed,15.903508771929825,5.11,0.7551,Crítico (< 6m)
3C845007,Generative AI,2024,China,Shenzhen,Seed,0.0,20.46,1.26,0.53,0.0,34,0,34,Bootstrapped,Medium,Closed,16.238095238095237,5.05,0.0,Crítico (< 6m)
C11C094B,Cybersecurity,2017,USA,San Francisco,Post-IPO,325.64,1661.17,112.85,17.46,18.5,1729,0,1729,Tier 3 (Angel/Seed),High,Independent,14.720159503766062,1.86,0.0,Saludable (> 18m)
8B4E3DDA,ClimateTech,2015,USA,New York,Seed,0.23,10.28,0.9,0.13,1.0,9,6,3,Tier 3 (Angel/Seed),Low,Closed,11.42222222222222,1.73,0.6667,Crítico (< 6m)
483D2DF3,Robotics,2020,India,Bengaluru,Series C+,71.63,792.54,48.85,2.51,27.4,200,0,200,Tier 3 (Angel/Seed),Low,Acquired,16.223950870010235,0.62,0.0,Saludable (> 18m)
10F9AE5D,FinTech,2019,India,Delhi NCR,Pre-IPO,295.42,1708.54,83.75,18.72,15.7,1247,0,1247,Tier 2 (Mid-size VC),High,Independent,20.4004776119403,2.68,0.0,Moderado (6-18m)
17BD2BA1,Generative AI,2021,Germany,Munich,Seed,32.82,174.8,6.14,1.55,19.9,106,0,106,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,28.469055374592838,3.03,0.0,Saludable (> 18m)
208C1F0F,Autonomous Vehicles,2020,Singapore,Singapore,Series B,5.46,49.55,2.36,0.56,8.3,44,0,44,Tier 2 (Mid-size VC),Medium,Independent,20.99576271186441,2.85,0.0,Moderado (6-18m)
57E7FA7F,HealthTech,2020,USA,San Francisco,Seed,0.31,8.45,0.3,0.41,0.6,37,0,37,Tier 3 (Angel/Seed),High,Independent,28.166666666666664,16.4,0.0,Crítico (< 6m)
138BE158,ClimateTech,2020,USA,Seattle,Series B,64.45,728.29,28.12,4.06,15.5,286,106,180,Corporate VC (e.g. Google Ventures),High,Independent,25.89935988620199,1.73,0.3706,Moderado (6-18m)
CEB9BA6B,Generative AI,2015,China,Shanghai,Series A,13.1,77.33,3.81,0.34,29.8,23,0,23,Tier 2 (Mid-size VC),High,Closed,20.296587926509186,1.07,0.0,Saludable (> 18m)
E798CCF0,Robotics,2020,USA,Miami,Seed,1.0,16.41,1.41,0.4,2.0,23,8,15,Corporate VC (e.g. Google Ventures),Medium,Independent,11.638297872340427,3.4,0.3478,Crítico (< 6m)
3FB761ED,Web3/Crypto,2019,India,Hyderabad,Series C+,36.6,271.57,19.54,5.04,7.1,304,282,22,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),13.898157625383828,3.1,0.9276,Moderado (6-18m)
93B8ED10,Cybersecurity,2021,China,Shanghai,Series B,8.54,76.04,3.83,0.39,17.4,31,0,31,Tier 3 (Angel/Seed),High,Independent,19.85378590078329,1.22,0.0,Moderado (6-18m)
85E577A2,Web3/Crypto,2015,USA,Miami,Seed,3.6,30.14,4.06,0.69,4.6,43,28,15,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired (Fire Sale),7.423645320197045,2.04,0.6512,Crítico (< 6m)
891FCEFA,Robotics,2018,Canada,Toronto,Series A,0.0,7.94,0.3,0.3,0.0,26,14,12,Bootstrapped,High,Acquired (Fire Sale),26.46666666666667,12.0,0.5385,Crítico (< 6m)
33A933A9,Generative AI,2023,UK,Cambridge,Seed,6.67,90.85,5.41,0.67,8.7,45,26,19,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,16.792975970425136,1.49,0.5778,Moderado (6-18m)
E1F7F81B,FinTech,2020,USA,Austin,Series B,26.79,283.61,28.26,2.27,11.3,137,60,77,Tier 2 (Mid-size VC),High,Independent,10.035739561217268,0.96,0.438,Moderado (6-18m)
61990CF8,HealthTech,2023,USA,Austin,Series B,9.52,39.41,1.79,1.04,8.4,66,0,66,Tier 3 (Angel/Seed),High,Independent,22.01675977653631,6.97,0.0,Moderado (6-18m)
DFC338B4,Generative AI,2020,Israel,Jerusalem,Seed,3.21,41.62,1.89,0.74,3.8,48,0,48,Tier 3 (Angel/Seed),Low,Independent,22.021164021164022,4.7,0.0,Crítico (< 6m)
65E8B54A,Cybersecurity,2023,USA,Boston,Seed,1.39,31.63,2.05,0.25,4.0,22,0,22,Tier 3 (Angel/Seed),Low,Independent,15.429268292682927,1.46,0.0,Crítico (< 6m)
1316C1B1,HealthTech,2018,Japan,Kyoto,Series B,20.27,205.36,15.24,2.01,9.6,151,83,68,Corporate VC (e.g. Google Ventures),Low,Acquired (Fire Sale),13.4750656167979,1.58,0.5497,Moderado (6-18m)
2BA2E837,Generative AI,2014,China,Shanghai,Series B,36.96,247.71,11.96,1.99,17.7,120,0,120,Tier 2 (Mid-size VC),Low,Closed,20.71153846153846,2.0,0.0,Moderado (6-18m)
D8A87AD7,SpaceTech,2021,USA,Boston,Seed,9.93,99.15,5.25,0.78,11.3,59,0,59,Tier 2 (Mid-size VC),High,Independent,18.885714285714286,1.78,0.0,Moderado (6-18m)
3B81616C,FinTech,2021,China,Shanghai,Series A,9.76,97.02,3.75,0.9,9.8,57,0,57,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,25.872,2.88,0.0,Moderado (6-18m)
E8D55110,Cybersecurity,2020,USA,Boston,Series A,5.25,42.06,6.43,0.61,7.4,38,0,38,Tier 2 (Mid-size VC),Medium,Independent,6.541213063763609,1.14,0.0,Moderado (6-18m)
9A783806,HealthTech,2020,Germany,Munich,Seed,0.0,17.17,0.68,0.42,0.0,21,0,21,Bootstrapped,Medium,Independent,25.25,7.41,0.0,Crítico (< 6m)
1372F8C1,FinTech,2022,UK,Oxford,Series B,12.81,61.01,3.46,0.5,21.4,32,0,32,Tier 2 (Mid-size VC),Medium,Independent,17.63294797687861,1.73,0.0,Saludable (> 18m)
18EE8E76,Generative AI,2016,Singapore,Singapore,Seed,7.53,58.33,7.47,0.65,10.0,62,44,18,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale),7.808567603748327,1.04,0.7097,Moderado (6-18m)
AF50EFB4,Autonomous Vehicles,2020,India,Delhi NCR,Series A,0.0,41.47,1.45,0.37,0.0,19,0,19,Bootstrapped,Medium,Closed,28.6,3.06,0.0,Crítico (< 6m)
4F0DF9AC,Web3/Crypto,2013,USA,Miami,Seed,1.18,14.04,1.09,0.7,1.5,37,33,4,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale),12.880733944954127,7.71,0.8919,Crítico (< 6m)
87F5E339,ClimateTech,2015,China,Hangzhou,Series B,44.32,300.2,18.77,1.2,34.1,101,0,101,Tier 3 (Angel/Seed),High,Closed,15.993606819392648,0.77,0.0,Saludable (> 18m)
A7B3D839,Generative AI,2019,China,Shanghai,Series C+,378.42,1465.34,61.47,21.91,17.2,1488,194,1294,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,23.83829510330242,4.28,0.1304,Moderado (6-18m)
FBE7D761,FinTech,2021,Israel,Tel Aviv,Series A,2.7,19.44,0.77,0.62,3.8,33,15,18,Tier 3 (Angel/Seed),High,Independent,25.246753246753247,9.66,0.4545,Crítico (< 6m)
4DA5A5A0,ClimateTech,2021,USA,New York,Series A,3.34,33.62,1.37,0.36,7.3,32,0,32,Tier 2 (Mid-size VC),Low,Independent,24.540145985401455,3.15,0.0,Moderado (6-18m)
4E33D45B,Web3/Crypto,2024,China,Shenzhen,Series B,32.59,263.44,16.48,0.69,41.3,54,32,22,Tier 2 (Mid-size VC),High,Closed,15.985436893203882,0.5,0.5926,Saludable (> 18m)
67BF5941,Web3/Crypto,2013,USA,Seattle,Seed,0.4,21.97,0.76,0.35,0.9,34,27,7,Corporate VC (e.g. Google Ventures),Low,Closed,28.907894736842103,5.53,0.7941,Crítico (< 6m)
06C1B218,EdTech,2019,USA,Miami,Seed,1.5,23.94,1.44,0.68,1.9,36,0,36,Tier 3 (Angel/Seed),High,Independent,16.625,5.67,0.0,Crítico (< 6m)
35F00564,Generative AI,2016,China,Shanghai,Series C+,238.56,2789.68,106.36,15.18,15.6,1383,0,1383,Corporate VC (e.g. Google Ventures),Medium,Closed,26.228657389996236,1.71,0.0,Moderado (6-18m)
D1CCB0DD,Web3/Crypto,2013,India,Delhi NCR,Series C+,0.0,49.4,1.97,0.24,0.0,13,11,2,Bootstrapped,Low,Acquired (Fire Sale),25.076142131979694,1.46,0.8462,Crítico (< 6m)
C04A0E39,FinTech,2018,USA,Austin,Series A,8.6,65.67,6.32,0.6,12.3,51,0,51,Tier 3 (Angel/Seed),Low,Independent,10.390822784810126,1.14,0.0,Moderado (6-18m)
B6B5AB77,Cybersecurity,2017,USA,New York,Seed,5.61,55.51,10.45,0.9,5.6,58,31,27,Tier 3 (Angel/Seed),Low,Closed,5.311961722488038,1.03,0.5345,Crítico (< 6m)
5A639019,HealthTech,2019,USA,San Francisco,Series C+,54.88,277.25,10.24,2.85,18.6,155,0,155,Tier 3 (Angel/Seed),Low,Independent,27.0751953125,3.34,0.0,Saludable (> 18m)
651293DF,SpaceTech,2015,India,Mumbai,Seed,1.24,12.38,0.44,0.35,2.8,34,0,34,Tier 2 (Mid-size VC),Medium,Independent,28.136363636363637,9.55,0.0,Crítico (< 6m)
0062DF3C,HealthTech,2019,USA,New York,Series C+,29.26,266.69,28.47,1.86,14.9,101,21,80,Tier 3 (Angel/Seed),Low,Independent,9.367404285212505,0.78,0.2079,Moderado (6-18m)
C127172D,Generative AI,2023,China,Beijing,Series A,24.48,274.56,11.71,0.95,23.3,54,0,54,Tier 2 (Mid-size VC),High,IPO,23.446626814688297,0.97,0.0,Saludable (> 18m)
CFE6DA4C,HealthTech,2021,USA,Miami,Seed,1.14,23.08,1.2,0.58,1.7,41,0,41,Corporate VC (e.g. Google Ventures),Low,Closed,19.233333333333334,5.8,0.0,Crítico (< 6m)
BBCD6125,EdTech,2021,China,Shanghai,Series C+,42.21,360.69,13.21,1.79,22.3,137,0,137,Corporate VC (e.g. Google Ventures),High,Independent,27.304314912944736,1.63,0.0,Saludable (> 18m)
00307412,Generative AI,2021,USA,New York,Series A,61.47,733.9,55.33,3.37,17.7,264,74,190,Tier 2 (Mid-size VC),High,Acquired,13.264052051328393,0.73,0.2803,Moderado (6-18m)
97507399,Generative AI,2019,France,Paris,Seed,2.76,33.79,1.87,0.65,3.7,34,0,34,Tier 3 (Angel/Seed),High,Closed,18.069518716577537,4.17,0.0,Crítico (< 6m)
DDCFC9C9,Generative AI,2021,China,Shanghai,Series A,10.06,53.23,1.81,0.76,11.7,56,0,56,Tier 3 (Angel/Seed),High,Independent,29.408839779005522,5.04,0.0,Moderado (6-18m)
018D2B1D,HealthTech,2021,India,Mumbai,Series C+,159.8,1934.41,125.17,6.25,25.2,444,0,444,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed,15.454262203403372,0.6,0.0,Saludable (> 18m)
72A22F8A,Web3/Crypto,2017,Canada,Montreal,Seed,3.71,43.16,2.6,0.13,16.1,12,5,7,Tier 2 (Mid-size VC),Medium,Acquired,16.599999999999998,0.6,0.4167,Moderado (6-18m)
2E78BF9D,Generative AI,2022,USA,New York,Seed,9.3,60.09,2.42,0.91,9.2,50,0,50,Corporate VC (e.g. Google Ventures),Medium,Acquired,24.830578512396695,4.51,0.0,Moderado (6-18m)
A3644048,Generative AI,2019,China,Beijing,Series B,302.52,1557.34,58.2,22.03,13.7,1282,0,1282,Tier 2 (Mid-size VC),Medium,Independent,26.75841924398625,4.54,0.0,Moderado (6-18m)
60E80B67,Autonomous Vehicles,2012,Canada,Montreal,Series B,72.7,676.28,22.82,3.07,22.9,188,0,188,Tier 3 (Angel/Seed),Medium,Independent,29.635407537248028,1.61,0.0,Saludable (> 18m)
4399E79C,Autonomous Vehicles,2020,China,Shenzhen,Series C+,39.01,418.24,44.95,1.55,23.6,127,19,108,Tier 3 (Angel/Seed),High,Acquired,9.304560622914348,0.41,0.1496,Saludable (> 18m)
3D368BB8,Generative AI,2020,USA,Seattle,Seed,3.94,47.67,1.61,0.71,4.9,51,0,51,Tier 3 (Angel/Seed),Low,Independent,29.608695652173914,5.29,0.0,Crítico (< 6m)
1E802DDD,Cybersecurity,2020,USA,San Francisco,Series A,3.91,47.29,2.03,0.75,4.6,47,0,47,Tier 2 (Mid-size VC),Low,Independent,23.295566502463057,4.43,0.0,Crítico (< 6m)
E9A2866F,ClimateTech,2017,USA,San Francisco,Seed,0.42,14.46,2.2,0.49,0.7,28,0,28,Corporate VC (e.g. Google Ventures),Low,Independent,6.572727272727272,2.67,0.0,Crítico (< 6m)
5EFA3407,Cybersecurity,2019,UK,Cambridge,Series C+,150.51,1288.29,43.24,4.5,32.7,435,0,435,Tier 2 (Mid-size VC),High,Independent,29.793940795559664,1.25,0.0,Saludable (> 18m)
3804C481,HealthTech,2019,USA,Miami,Seed,0.0,42.28,1.65,0.32,0.0,23,9,14,Bootstrapped,High,Independent,25.624242424242425,2.33,0.3913,Crítico (< 6m)
3B7E0A00,Web3/Crypto,2024,USA,San Francisco,Seed,1.82,29.29,2.53,0.51,3.0,46,33,13,Tier 3 (Angel/Seed),High,Closed,11.57707509881423,2.42,0.7174,Crítico (< 6m)
682DB7F0,Generative AI,2021,China,Beijing,Series A,22.59,92.1,3.46,1.21,17.2,116,0,116,Tier 2 (Mid-size VC),Medium,Closed,26.61849710982659,4.2,0.0,Moderado (6-18m)
A676B5C9,Robotics,2021,Germany,Berlin,Series B,54.21,498.2,17.29,2.65,19.7,177,0,177,Tier 2 (Mid-size VC),Low,Closed,28.814343551185658,1.84,0.0,Saludable (> 18m)
6C269B7D,HealthTech,2016,China,Hangzhou,Seed,6.05,53.96,5.65,0.52,9.8,28,10,18,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,9.550442477876105,1.1,0.3571,Moderado (6-18m)
2B47728C,HealthTech,2018,France,Lyon,Seed,1.61,19.67,0.77,0.22,5.0,21,0,21,Corporate VC (e.g. Google Ventures),High,Closed,25.545454545454547,3.43,0.0,Crítico (< 6m)
510BB5D8,Web3/Crypto,2019,USA,Boston,Seed,1.09,21.23,0.72,0.51,1.8,36,0,36,Tier 2 (Mid-size VC),Medium,Acquired,29.486111111111114,8.5,0.0,Crítico (< 6m)
C67A75D8,FinTech,2019,UK,London,Series C+,5.35,58.82,2.69,0.22,16.7,19,0,19,Corporate VC (e.g. Google Ventures),Low,Independent,21.866171003717472,0.98,0.0,Moderado (6-18m)
3A8E5307,Generative AI,2013,USA,New York,Series B,14.86,183.54,27.42,0.48,25.6,40,0,40,Tier 3 (Angel/Seed),High,Independent,6.693654266958424,0.21,0.0,Saludable (> 18m)
3BAA5C19,HealthTech,2020,USA,Miami,Seed,1.23,24.85,1.59,0.52,2.0,31,17,14,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),15.628930817610064,3.92,0.5484,Crítico (< 6m)
A47BAD47,HealthTech,2019,Germany,Munich,Seed,2.79,25.58,3.62,0.41,5.5,34,13,21,Corporate VC (e.g. Google Ventures),High,Independent,7.066298342541436,1.36,0.3824,Crítico (< 6m)
22CF1241,Web3/Crypto,2020,China,Shenzhen,Series C+,38.23,322.74,11.29,2.26,16.2,197,110,87,Tier 3 (Angel/Seed),Medium,Closed,28.58635961027458,2.4,0.5584,Moderado (6-18m)
C68046A8,FinTech,2012,France,Paris,Series B,20.58,215.52,11.6,1.11,17.0,83,0,83,Tier 3 (Angel/Seed),High,Independent,18.579310344827586,1.15,0.0,Moderado (6-18m)
22F715D0,ClimateTech,2018,India,Mumbai,Seed,1.01,26.1,4.7,0.11,4.8,8,0,8,Tier 3 (Angel/Seed),High,Closed,5.553191489361702,0.28,0.0,Crítico (< 6m)
37B56CE9,ClimateTech,2021,USA,Boston,Seed,0.88,20.26,0.76,0.48,1.5,38,0,38,Tier 3 (Angel/Seed),Low,Closed,26.657894736842106,7.58,0.0,Crítico (< 6m)
0C88EA3F,Cybersecurity,2020,India,Hyderabad,Seed,2.37,15.3,0.72,0.97,2.2,50,0,50,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,21.25,16.17,0.0,Crítico (< 6m)
809AA52D,ClimateTech,2021,China,Beijing,Seed,1.79,14.24,1.59,0.66,2.4,34,12,22,Tier 3 (Angel/Seed),Medium,Independent,8.955974842767295,4.98,0.3529,Crítico (< 6m)
05160836,Robotics,2020,USA,Miami,Series B,26.79,244.3,10.15,2.07,12.3,153,0,153,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,24.06896551724138,2.45,0.0,Moderado (6-18m)
FB46EB35,Autonomous Vehicles,2022,USA,Boston,Series A,7.17,58.61,10.3,0.65,9.6,47,0,47,Tier 3 (Angel/Seed),Medium,IPO,5.690291262135922,0.76,0.0,Moderado (6-18m)
928A8C9F,Cybersecurity,2012,Canada,Toronto,Pre-IPO,141.4,1452.85,184.32,1.96,68.6,168,0,168,Tier 3 (Angel/Seed),High,Acquired,7.882215711805555,0.13,0.0,Saludable (> 18m)
6B2F82AC,Cybersecurity,2018,USA,New York,Seed,0.47,21.4,1.78,0.29,1.2,19,0,19,Tier 2 (Mid-size VC),Medium,Independent,12.022471910112358,1.96,0.0,Crítico (< 6m)
87A46F10,Web3/Crypto,2020,India,Delhi NCR,Seed,5.5,65.27,7.1,0.72,6.7,53,40,13,Tier 2 (Mid-size VC),Low,Closed,9.192957746478873,1.22,0.7547,Moderado (6-18m)
B978E7AE,Cybersecurity,2023,USA,Boston,Seed,4.21,48.4,2.6,0.51,6.9,31,11,20,Tier 3 (Angel/Seed),Medium,Closed,18.615384615384613,2.35,0.3548,Moderado (6-18m)
622483A0,EdTech,2020,Germany,Munich,Series A,1.39,20.11,0.73,0.35,3.1,18,8,10,Tier 3 (Angel/Seed),High,Independent,27.54794520547945,5.75,0.4444,Crítico (< 6m)
676ECAE7,Web3/Crypto,2019,Germany,Munich,Pre-IPO,174.45,753.67,75.66,7.52,22.9,588,348,240,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale),9.961274121067936,1.19,0.5918,Saludable (> 18m)
8961309F,Generative AI,2015,China,Shenzhen,Series C+,100.58,870.62,34.9,7.73,12.8,580,0,580,Tier 2 (Mid-size VC),Medium,Closed,24.946131805157595,2.66,0.0,Moderado (6-18m)
8A4D2915,HealthTech,2019,UK,Oxford,Seed,1.91,27.85,1.93,0.77,2.2,51,0,51,Tier 2 (Mid-size VC),Medium,Closed,14.430051813471504,4.79,0.0,Crítico (< 6m)
3B8001E5,FinTech,2019,China,Shenzhen,Series B,87.76,340.38,43.78,3.35,25.4,239,0,239,Tier 3 (Angel/Seed),High,Closed,7.774783005938785,0.92,0.0,Saludable (> 18m)
B0172478,SpaceTech,2021,China,Shenzhen,Series B,61.84,571.09,42.11,2.43,24.4,213,20,193,Tier 3 (Angel/Seed),High,Independent,13.561861790548564,0.69,0.0939,Saludable (> 18m)
BFE9C7CA,EdTech,2019,Israel,Jerusalem,Seed,0.46,22.22,2.38,0.78,0.5,48,25,23,Tier 2 (Mid-size VC),Medium,Closed,9.336134453781513,3.93,0.5208,Crítico (< 6m)
140B1F89,Cybersecurity,2018,Singapore,Singapore,Seed,0.28,12.19,0.84,0.49,0.5,42,0,42,Corporate VC (e.g. Google Ventures),Low,Independent,14.511904761904761,7.0,0.0,Crítico (< 6m)
7261DCDC,Cybersecurity,2014,USA,Boston,Seed,3.11,52.38,2.75,0.73,3.7,41,0,41,Tier 2 (Mid-size VC),High,Independent,19.047272727272727,3.19,0.0,Crítico (< 6m)
EDDA4E1A,Web3/Crypto,2013,USA,New York,Seed,2.43,28.8,1.3,0.28,6.4,27,17,10,Tier 2 (Mid-size VC),Medium,Closed,22.153846153846153,2.58,0.6296,Moderado (6-18m)
1BF31C29,Robotics,2019,USA,Seattle,Series A,6.87,43.2,1.93,0.28,18.1,26,0,26,Tier 3 (Angel/Seed),High,Independent,22.383419689119172,1.74,0.0,Saludable (> 18m)
0A156207,Cybersecurity,2018,India,Bengaluru,Series A,8.73,92.2,3.34,0.25,24.9,15,0,15,Tier 2 (Mid-size VC),Medium,Closed,27.604790419161677,0.9,0.0,Saludable (> 18m)
69E6F8CB,FinTech,2020,India,Delhi NCR,Seed,1.65,35.8,4.53,0.61,2.3,51,0,51,Tier 2 (Mid-size VC),Low,Acquired,7.9028697571743916,1.62,0.0,Crítico (< 6m)
AFF64D76,SpaceTech,2021,USA,New York,Pre-IPO,267.22,1593.2,120.41,10.67,24.8,675,0,675,Tier 2 (Mid-size VC),Medium,Acquired,13.231459181131136,1.06,0.0,Saludable (> 18m)
92AE0E8A,Generative AI,2013,USA,Seattle,Series A,27.99,251.57,11.49,2.83,9.6,147,66,81,Tier 2 (Mid-size VC),Medium,Independent,21.894691035683202,2.96,0.449,Moderado (6-18m)
1FF4AEC3,Autonomous Vehicles,2019,UK,London,Series B,15.61,111.98,4.19,0.8,17.3,52,0,52,Tier 3 (Angel/Seed),High,Independent,26.725536992840095,2.29,0.0,Moderado (6-18m)
2BC902F6,FinTech,2022,USA,Seattle,Series B,18.37,125.84,4.45,0.7,23.0,61,0,61,Tier 2 (Mid-size VC),Medium,Closed,28.278651685393257,1.89,0.0,Saludable (> 18m)
73FB97AA,EdTech,2019,USA,Miami,Series B,12.86,165.7,6.43,1.11,10.6,65,0,65,Tier 3 (Angel/Seed),High,Closed,25.76982892690513,2.07,0.0,Moderado (6-18m)
12322BE0,FinTech,2020,USA,Miami,Seed,0.39,22.9,0.77,0.12,1.8,7,0,7,Tier 2 (Mid-size VC),High,Independent,29.740259740259738,1.87,0.0,Crítico (< 6m)
E8F831C4,Robotics,2019,Israel,Jerusalem,Series C+,91.38,711.79,25.26,3.84,23.2,231,0,231,Corporate VC (e.g. Google Ventures),High,Independent,28.178543151227235,1.82,0.0,Saludable (> 18m)
88DED091,SpaceTech,2019,USA,Boston,Seed,4.76,30.7,1.32,0.4,9.5,26,0,26,Corporate VC (e.g. Google Ventures),Medium,Independent,23.257575757575754,3.64,0.0,Moderado (6-18m)
F1957C95,HealthTech,2015,India,Mumbai,Pre-IPO,103.71,612.22,24.77,4.75,21.4,271,0,271,Tier 2 (Mid-size VC),Medium,Independent,24.716188938231735,2.3,0.0,Saludable (> 18m)
2EF3BA32,Web3/Crypto,2015,Israel,Tel Aviv,Seed,1.6,32.0,2.38,0.25,4.6,15,0,15,Tier 3 (Angel/Seed),High,Independent,13.445378151260504,1.26,0.0,Crítico (< 6m)
